count_session,count_hit,totals_newVisits,geoNetwork_latitude,geoNetwork_longitude,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,visitId_threshold,earliest_visit_number,avg_visit_time,days_since_first_visit,visits_per_day,bounce_rate,num_interactions,bounces,time_on_site,transactionRevenue,has_converted
13,650,0,24.4539,54.3773,9858,9312,758.3076923076923,716.3076923076923,0.6923076923076922,55,1617254100,28,8,28,37.689655172413794,0.0,4060,0,85476,4149137517,1
16,1888,0,25.2048,55.2708,11871,2009,741.9375,125.5625,0.875,54,1617101100,69,12,19,94.4,0.0,3204,0,772,0,0
68,7010,0,25.2048,55.2708,39597,20763,582.3088235294117,305.3382352941176,0.6911764705882352,4,1617270934,1,15,28,300.7586206896552,0.1,20843,0,12626,0,0
27,693,0,24.4539,54.3773,10645,10106,394.2592592592592,374.2962962962963,0.5185185185185184,2,1615222615,3,14,12,103.0,0.08,1339,0,47250,1661339196,0
30,1284,0,25.2048,55.2708,6016,0,200.53333333333333,0.0,1.0,6,1617272299,1,11,29,42.8,0.0,3205,0,2653,0,0
8,201,0,25.2048,55.2708,9996,9996,1249.5,1249.5,0.125,7,1616225159,5,7,16,57.411764705882355,0.0,1532,0,43140,1723025400,0
4,653,0,24.4539,54.3773,3799,0,949.75,0.0,1.0,6,1614938688,33,8,1,326.5,0.0,683,0,58701,0,0
20,4099,0,24.1302,55.8023,3107,0,155.35,0.0,1.0,2,1617187490,11,14,27,146.39285714285714,0.0,20454,0,11620,1068983723,1
6,388,0,25.2048,55.2708,5822,2502,970.3333333333333,417.0,0.5,18,1617191280,128,13,19,19.4,0.0,1431,0,5235,141670752,0
29,2742,0,25.2048,55.2708,12159,784,419.2758620689655,27.03448275862069,0.9655172413793104,6,1617301775,1,15,14,182.8,0.0,9591,0,35740,0,0
19,1938,0,25.2048,55.2708,10517,955,553.5263157894736,50.26315789473684,0.9473684210526316,4,1617210788,368,14,22,84.26086956521739,0.0,8027,0,13972,0,0
15,564,0,34.0151,71.5249,1328,329,88.53333333333333,21.933333333333337,0.9333333333333332,4,1616756787,1,12,26,20.88888888888889,0.0,2154,0,26,0,0
14,1939,0,24.4539,54.3773,1375,0,98.21428571428571,0.0,1.0,2,1617236859,11,11,27,69.25,0.0,13445,0,6644,363706052,1
30,1589,0,25.2048,55.2708,10034,0,334.46666666666664,0.0,1.0,54,1617271446,74,11,28,54.793103448275865,0.0,9069,0,30593,309482964,0
14,1026,0,24.4539,54.3773,8297,2056,592.6428571428571,146.85714285714286,0.9285714285714286,50,1617136760,29,14,25,39.46153846153846,0.0,1736,0,24,0,0
3,151,0,24.4539,54.3773,3827,3827,1275.6666666666667,1275.6666666666667,0.0,9,1615040755,180,12,2,110.66666666666669,0.0,332,0,38808,524373792,0
8,184,0,24.1302,55.8023,6606,6588,825.75,823.5,0.25,55,1615165139,3,17,14,41.6,0.11,630,0,22368,5848874640,0
4,201,0,25.2048,55.2708,1674,0,418.5,0.0,1.0,4,1616853173,1,11,13,14.357142857142858,0.0,201,0,216,0,0
13,1034,0,25.2048,55.2708,2417,0,185.92307692307693,0.0,1.0,2,1617146184,1,15,30,33.354838709677416,0.0,4530,0,1247,132725593,1
8,355,0,25.3463,55.4209,1044,305,130.5,38.125,0.875,5,1616791663,1,17,14,23.666666666666668,0.0,355,0,146,0,0
4,430,0,25.4052,55.5136,2751,0,687.75,0.0,1.0,6,1615578364,72,12,7,53.75,0.0,1895,0,23469,0,0
46,10410,0,24.4539,54.3773,31173,7351,677.6739130434783,159.80434782608697,0.8695652173913043,6,1617234827,1,12,25,429.9230769230769,0.02,30398,0,24594,72192651,1
5,690,0,25.2048,55.2708,2881,777,576.2,155.4,0.8,24,1617063653,4,11,8,76.66666666666667,0.0,4296,0,6895,0,0
2,996,0,25.2048,55.2708,990,0,495.0,0.0,1.0,3,1616307378,72,14,8,110.66666666666669,0.0,3678,0,2695,170650694,1
53,7987,0,25.2048,55.2708,19843,0,374.3962264150944,0.0,1.0,4,1617296564,9,13,29,266.23333333333335,0.0,29936,0,2730,193572649,1
13,1709,0,25.2048,55.2708,1803,0,138.69230769230768,0.0,1.0,1,1616857863,1,10,30,55.12903225806452,0.0,4748,0,3819,0,0
4,182,0,25.2048,55.2708,396,226,99.0,56.5,0.75,6,1616434344,82,17,22,7.913043478260869,0.0,5724,0,3732,542343336,1
21,3634,0,24.4539,54.3773,3183,0,151.57142857142858,0.0,1.0,2,1617213222,111,15,28,125.3103448275862,0.0,19774,0,17471,243533096,1
3,205,0,25.3463,55.4209,242,0,80.66666666666667,0.0,1.0,5,1616617810,115,15,25,7.884615384615385,0.0,346,0,312,0,0
18,4740,0,25.2048,55.2708,4693,0,260.72222222222223,0.0,1.0,2,1617202024,1,8,23,197.5,0.0,9756,0,23067,813281058,0
12,784,0,25.2048,55.2708,6725,0,560.4166666666666,0.0,1.0,24,1617298848,1,13,11,65.33333333333333,0.0,5112,0,10,0,0
18,3149,0,25.2048,55.2708,5103,0,283.5,0.0,1.0,2,1613468381,1,10,20,149.95238095238096,0.0,3149,0,368,36454767,1
5,525,0,24.4539,54.3773,1077,0,215.4,0.0,1.0,4,1616248321,121,11,24,21.0,0.0,2716,0,1462,0,0
23,5136,0,25.2048,55.2708,7264,0,315.82608695652175,0.0,1.0,2,1617304994,78,18,28,177.10344827586206,0.0,16537,0,2874,0,0
21,1553,0,25.3463,55.4209,4108,0,195.6190476190476,0.0,1.0,5,1614686978,32,19,29,51.766666666666666,0.0,2082,0,3053,74270802,1
44,1008,0,25.3463,55.4209,7916,0,179.9090909090909,0.0,1.0,5,1617207348,123,15,30,32.516129032258064,0.0,2393,0,21,0,0
38,2519,0,25.3463,55.4209,12475,0,328.2894736842105,0.0,1.0,4,1617300009,227,11,26,93.29629629629629,0.0,7157,0,1610,0,0
41,3304,0,25.2048,55.2708,16949,4610,413.390243902439,112.4390243902439,0.8292682926829267,45,1617198067,34,14,30,106.58064516129032,0.0,7390,0,87471,19820568,0
2,302,0,25.2048,55.2708,589,0,294.5,0.0,1.0,5,1616765114,44,8,1,151.0,0.0,350,0,516,0,0
46,5699,0,25.4052,55.5136,31183,12505,677.8913043478261,271.8478260869565,0.8260869565217391,5,1617283970,121,13,29,189.96666666666667,0.0,6845,0,218,0,0
27,2095,0,25.2048,55.2708,13333,6123,493.8148148148149,226.77777777777777,0.7407407407407407,6,1617290941,22,12,29,71.83333333333333,0.0,8047,0,157006,989568809,1
63,14605,0,25.2048,55.2708,19788,0,314.0952380952381,0.0,1.0,2,1617294401,118,9,20,695.4761904761905,0.0,27981,0,5166,115362152,1
32,3288,0,25.2048,55.2708,15960,0,498.75,0.0,1.0,5,1617126924,29,13,29,109.6,0.0,4315,0,1952,0,0
9,492,0,25.2048,55.2708,864,0,96.0,0.0,1.0,5,1615706667,60,11,27,17.571428571428573,0.0,1121,0,351,0,0
40,6439,0,25.2048,55.2708,19047,1,476.175,0.025,0.975,2,1616760921,17,12,27,230.75,0.15,28652,0,808,0,0
1,30,1,25.2048,55.2708,419,419,419.0,419.0,0.0,28,1614239659,1,8,0,87.0,0.0,87,0,3771,0,0
29,4312,0,24.4539,54.3773,11666,0,402.2758620689655,0.0,1.0,2,1617216295,12,13,29,143.73333333333332,0.0,9586,0,6123,164480572,1
9,2120,0,24.1302,55.8023,1295,0,143.88888888888889,0.0,1.0,2,1617208107,115,16,28,73.10344827586206,0.0,8897,0,0,211559044,1
12,1526,0,25.2048,55.2708,7717,0,643.0833333333334,0.0,1.0,6,1617286228,26,9,30,49.225806451612904,0.0,5856,0,3291,0,0
4,566,0,25.3463,55.4209,3934,1801,983.5,450.25,0.75,15,1617198047,1,16,7,90.75,0.0,726,0,9264,0,0
55,13254,0,24.4539,54.3773,16210,0,294.72727272727275,0.0,1.0,2,1617285230,22,14,30,427.54838709677426,0.0,38915,0,8451,826407296,1
6,598,0,25.2048,55.2708,1981,0,330.1666666666667,0.0,1.0,24,1615779518,9,7,7,74.75,0.0,598,0,2140,0,0
3,157,0,24.4539,54.3773,5742,5742,1914.0,1914.0,0.3333333333333333,43,1616346543,1,14,15,35.375,0.0,567,0,2836,63762678,1
10,381,0,25.2048,55.2708,1145,0,114.5,0.0,1.0,10,1617063005,136,4,26,14.111111111111112,0.0,2598,0,2937,53929402,1
34,3539,0,25.2048,55.2708,5694,0,167.47058823529412,0.0,1.0,2,1617228910,155,12,30,114.16129032258064,0.0,18137,0,1098,62346176,1
52,6202,0,24.4539,54.3773,22317,0,429.1730769230769,0.0,1.0,3,1617303748,1,15,26,229.7037037037037,0.0,8802,0,70489,0,0
18,1741,0,25.2048,55.2708,10331,2566,573.9444444444445,142.55555555555554,0.9444444444444444,24,1617054038,10,14,27,62.17857142857143,0.0,2637,0,458,0,0
5,1517,0,25.2048,55.2708,1474,0,294.8,0.0,1.0,6,1617235953,4,6,26,56.18518518518518,0.0,12841,0,747,0,0
1,500,0,24.4539,54.3773,774,0,774.0,0.0,1.0,4,1616420268,42,14,0,500.0,0.0,3180,0,308,95099373,1
1,10,0,25.2048,55.2708,914,914,914.0,914.0,0.0,27,1615572652,2,18,0,151.0,0.0,151,0,6678,0,0
1,54,0,25.2048,55.2708,138,0,138.0,0.0,1.0,5,1615114668,3,11,0,54.0,0.0,159,0,276,0,0
3,267,0,25.2048,55.2708,701,0,233.66666666666663,0.0,1.0,5,1617122892,29,10,13,19.071428571428573,0.0,278,0,3325,67846400,1
126,16183,0,25.2048,55.2708,84311,25488,669.1349206349206,202.28571428571428,0.8333333333333333,23,1617300706,11,12,29,540.6333333333333,0.0,25398,0,747,0,0
38,5179,0,25.2048,55.2708,10770,0,283.42105263157896,0.0,1.0,1,1617306119,72,17,18,272.57894736842104,0.0,20182,0,524,35012728,1
9,190,0,25.2048,55.2708,825,0,91.66666666666669,0.0,1.0,5,1617118673,86,14,30,6.129032258064516,0.0,1256,0,611,0,0
17,2979,0,25.4052,55.5136,12523,3588,736.6470588235294,211.05882352941177,0.8823529411764705,50,1616669385,17,11,22,129.52173913043478,0.0,3069,0,3786,0,0
7,246,0,25.3463,55.4209,991,0,141.57142857142858,0.0,1.0,2,1617196041,39,14,27,8.785714285714286,0.0,3031,0,823,0,0
31,2227,0,25.2048,55.2708,8375,0,270.16129032258067,0.0,1.0,44,1617121487,117,14,30,71.83870967741936,0.0,13445,0,41998,0,0
9,685,0,24.1302,55.8023,2357,974,261.8888888888889,108.22222222222224,0.7777777777777777,4,1616829907,141,5,29,22.833333333333332,0.0,1879,0,45884,3234457270,1
8,775,0,25.2048,55.2708,2821,899,352.625,112.375,0.875,54,1617113425,81,10,24,31.0,0.0,1293,0,6293,197233694,0
2,110,0,0.0,0.0,1999,1999,999.5,999.5,0.0,46,1617100064,46,7,15,22.875,0.0,1500,0,1546,0,0
83,12510,0,25.2048,55.2708,29159,4631,351.31325301204816,55.795180722891565,0.9879518072289156,2,1617295894,2,13,27,453.25,0.0,24931,0,46390,0,0
17,1356,0,24.4539,54.3773,2210,0,130.0,0.0,1.0,2,1617301489,71,15,28,46.758620689655174,0.0,4678,0,4158,76504219,1
13,1286,0,25.4052,55.5136,4313,3290,331.7692307692308,253.07692307692307,0.8461538461538461,2,1616942806,1,10,11,133.5,0.0,1623,0,853,70977563,1
21,1600,0,25.2048,55.2708,9332,320,444.3809523809524,15.238095238095235,0.9523809523809524,4,1617178484,189,11,27,57.142857142857146,0.0,10577,0,344,0,0
18,1815,0,24.4539,54.3773,5949,712,330.5,39.55555555555556,0.9444444444444444,4,1617293552,24,15,28,62.58620689655172,0.0,2215,0,1588,0,0
24,2965,0,25.2048,55.2708,15457,0,644.0416666666666,0.0,1.0,6,1617221750,52,15,28,102.24137931034484,0.0,5255,0,26633,0,0
41,4150,0,25.2048,55.2708,25204,12901,614.7317073170732,314.6585365853659,0.6341463414634146,24,1617189983,693,9,29,138.33333333333334,0.0,43665,0,17707,116090534,1
6,1725,0,25.3463,55.4209,7514,0,1252.3333333333333,0.0,1.0,39,1617290119,256,16,25,66.34615384615384,0.0,6098,0,64512,0,0
18,241,0,25.2048,55.2708,1921,1546,106.72222222222224,85.88888888888889,0.6666666666666666,4,1617190650,16,12,29,27.433333333333337,0.04,2929,0,3844,0,0
7,110,0,25.2048,55.2708,6229,6229,889.8571428571429,889.8571428571429,0.1428571428571428,53,1617100099,31,7,18,23.31578947368421,0.09,911,0,5256,0,0
39,4317,0,25.2048,55.2708,23140,3878,593.3333333333334,99.43589743589745,0.9487179487179486,6,1617295106,28,11,29,143.9,0.0,8307,0,290856,426477308,1
14,1572,0,24.1302,55.8023,2712,0,193.71428571428572,0.0,1.0,2,1617232880,1,17,30,50.70967741935484,0.0,1587,0,464,87597103,1
54,2618,0,25.2048,55.2708,35624,24254,659.7037037037037,449.14814814814815,0.611111111111111,2,1617266018,12,9,29,128.16666666666666,0.04,8785,0,3768,0,0
18,3386,0,25.2048,55.2708,13590,2280,755.0,126.66666666666669,0.8888888888888888,19,1617127387,116,14,27,120.92857142857144,0.0,10038,0,10633,285835634,0
29,5794,0,24.4539,54.3773,24372,4608,840.4137931034484,158.89655172413794,0.896551724137931,20,1617292343,189,11,26,214.59259259259255,0.0,14502,0,38863,519472821,0
12,1730,0,25.2048,55.2708,7206,703,600.5,58.583333333333336,0.9166666666666666,25,1617132317,101,14,29,57.666666666666664,0.0,5275,0,703,18489212,0
11,481,0,25.2048,55.2708,2438,0,221.63636363636363,0.0,1.0,2,1613191053,1,10,9,48.1,0.0,481,0,1306,98843727,1
11,318,0,25.2048,55.2708,1502,0,136.54545454545453,0.0,1.0,6,1617276155,29,17,21,14.454545454545457,0.0,1012,0,2404,0,0
6,709,0,25.2048,55.2708,4066,0,677.6666666666666,0.0,1.0,13,1609850044,7,12,4,141.8,0.0,709,0,0,27980233,1
11,828,0,25.2048,55.2708,3027,0,275.1818181818182,0.0,1.0,24,1617193375,1,10,29,27.6,0.0,1388,0,3076,0,0
4,605,0,25.2048,55.2708,273,0,68.25,0.0,1.0,2,1617273447,104,10,23,25.208333333333332,0.0,6170,0,0,215946310,1
7,1179,0,24.4539,54.3773,10214,9749,1459.142857142857,1392.7142857142858,0.2857142857142857,16,1616652409,162,13,30,38.03225806451613,0.0,8032,0,912,101962956,1
6,909,0,25.2048,55.2708,3729,1451,621.5,241.83333333333337,0.6666666666666666,18,1617108504,19,14,19,45.45,0.0,1727,0,1850,0,0
5,1038,0,25.2048,55.2708,5326,2859,1065.2,571.8,0.8,5,1616427369,72,14,10,94.36363636363636,0.0,1038,0,130864,6816642120,0
21,1146,0,25.2048,55.2708,8967,5367,427.0,255.57142857142856,0.9047619047619048,4,1616903462,153,9,30,36.96774193548387,0.0,1151,0,1084,0,0
13,2570,0,25.2048,55.2708,15002,10632,1154.0,817.8461538461538,0.5384615384615384,24,1616803180,13,17,30,82.90322580645162,0.0,7747,0,3474,0,0
33,2494,0,24.4539,54.3773,10844,3555,328.6060606060606,107.72727272727272,0.7878787878787878,39,1617015839,225,12,30,80.45161290322581,0.0,4674,0,11778,705807429,1
16,310,0,25.2048,55.2708,5387,5368,336.6875,335.5,0.125,8,1616773578,69,10,29,26.133333333333333,0.29,1209,0,921,85680396,0
43,5624,0,25.2048,55.2708,37811,7158,879.3255813953488,166.46511627906978,0.8837209302325582,6,1617295861,9,16,24,224.96,0.0,5728,0,48504,689819652,1
3,110,0,25.2048,55.2708,279,0,93.0,0.0,1.0,4,1617271420,18,10,27,3.928571428571429,0.0,305,0,300,0,0
15,790,0,25.2048,55.2708,7457,3948,497.1333333333334,263.2,0.8666666666666667,4,1617205902,13,17,28,27.24137931034483,0.0,2621,0,2358,0,0
12,2159,0,25.8007,55.9762,2166,0,180.5,0.0,1.0,11,1616931988,1,10,28,74.44827586206895,0.0,3623,0,3475,205485139,1
61,5805,0,25.2048,55.2708,20834,6314,341.5409836065574,103.50819672131148,0.918032786885246,44,1617304253,706,15,29,193.5,0.0,29689,0,2283,15829049,0
1,170,0,25.2048,55.2708,96,0,96.0,0.0,1.0,2,1616149421,26,10,0,170.0,0.0,1000,0,0,58712943,1
6,837,0,25.2048,55.2708,814,0,135.66666666666666,0.0,1.0,2,1616868710,40,8,23,34.875,0.0,10975,0,696,68255383,1
3,61,0,25.2048,55.2708,5721,5721,1907.0,1907.0,0.3333333333333333,6,1617269586,107,8,3,87.5,4.67,350,0,76454,0,0
10,1694,0,25.2048,55.2708,8183,4187,818.3,418.7,0.9,5,1609403276,8,11,27,60.5,0.0,4542,0,7440,94865759,1
16,2139,0,25.2048,55.2708,4838,0,302.375,0.0,1.0,2,1616006232,80,10,26,79.22222222222223,0.0,5734,0,299,0,0
4,65,0,25.2048,55.2708,190,0,47.5,0.0,1.0,3,1615351951,33,11,29,2.1666666666666665,0.0,110,0,4,0,0
4,797,0,25.2048,55.2708,937,0,234.25,0.0,1.0,2,1617291640,113,7,30,25.70967741935484,0.0,15735,0,0,342241582,1
2,37,0,25.2048,55.2708,1005,990,502.5,495.0,0.5,54,1614328479,1,8,0,154.0,0.0,154,0,9910,0,0
24,4240,0,24.4539,54.3773,5374,0,223.91666666666663,0.0,1.0,2,1617196704,5,18,28,146.20689655172413,0.0,13481,0,3984,131612381,1
44,6490,0,25.4052,55.5136,15938,2874,362.22727272727275,65.31818181818181,0.8863636363636364,5,1617304579,222,12,29,216.33333333333337,0.0,25080,0,19349,28824061,0
15,3070,0,24.4539,54.3773,5897,60,393.1333333333334,4.0,0.9333333333333332,6,1617274323,6,18,22,133.47826086956522,0.0,8881,0,7957,2177746722,1
8,1565,0,24.4539,54.3773,7085,4251,885.625,531.375,0.625,5,1617222112,15,13,28,53.96551724137931,0.0,3675,0,117040,5880073377,1
14,1062,0,25.2048,55.2708,6510,2877,465.0,205.5,0.9285714285714286,8,1617092681,25,9,29,35.4,0.0,6916,0,22820,90526625,0
56,5222,0,25.3463,55.4209,41898,8399,748.1785714285716,149.98214285714286,0.9642857142857144,5,1617295867,100,11,26,193.40740740740745,0.0,8095,0,514,0,0
41,7317,0,25.2048,55.2708,15747,0,384.0731707317073,0.0,1.0,2,1617044438,1,14,29,243.9,0.0,9677,0,1763,100463064,1
11,1421,0,25.2048,55.2708,1247,0,113.36363636363636,0.0,1.0,2,1617274167,46,10,19,71.05,0.0,10551,0,1048,73618504,1
4,538,0,25.2048,55.2708,508,0,127.0,0.0,1.0,2,1616914839,3,16,25,20.692307692307693,0.0,1202,0,0,39902394,1
3,203,0,24.4539,54.3773,51,0,17.0,0.0,1.0,2,1616625647,36,18,19,10.15,0.0,4244,0,0,27691637,1
27,1551,0,24.4539,54.3773,9051,0,335.22222222222223,0.0,1.0,41,1616933114,9,15,23,64.625,0.0,1551,0,1070,0,0
34,7225,0,25.2048,55.2708,15001,2032,441.2058823529411,59.76470588235294,0.9411764705882352,2,1617265308,35,11,29,246.4,0.03,20302,0,11214,0,0
11,963,0,25.3463,55.4209,5359,0,487.1818181818182,0.0,1.0,4,1617026925,74,12,21,43.77272727272727,0.0,1526,0,918,0,0
3,483,0,25.2048,55.2708,3161,0,1053.6666666666667,0.0,1.0,5,1616749780,59,8,2,161.0,0.0,687,0,21035,0,0
19,4180,0,25.2048,55.2708,8137,0,428.2631578947368,0.0,1.0,2,1617013413,13,11,27,149.28571428571428,0.0,19144,0,692,39368899,1
9,1603,0,25.2048,55.2708,6634,3405,737.1111111111111,378.33333333333326,0.7777777777777777,11,1617303274,129,14,28,55.27586206896552,0.0,10732,0,19889,227223467,0
9,978,0,25.2048,55.2708,4690,0,521.1111111111111,0.0,1.0,25,1616461647,30,10,11,81.5,0.0,1846,0,596,0,0
17,1068,0,24.4539,54.3773,5814,539,342.0,31.705882352941178,0.8823529411764705,40,1616935601,2,10,27,38.142857142857146,0.0,2703,0,32950,1728650368,1
28,6615,0,25.2048,55.2708,11683,0,417.25,0.0,1.0,2,1617222349,109,14,30,213.3870967741935,0.0,15366,0,0,139957962,1
15,2234,0,24.4539,54.3773,2140,0,142.66666666666666,0.0,1.0,3,1617280731,1,8,20,106.38095238095238,0.0,12863,0,0,194011996,1
20,3559,0,25.2048,55.2708,15464,10849,773.2,542.45,0.45,6,1617282045,1,11,21,161.77272727272728,0.0,3573,0,129869,3504359853,1
5,831,0,25.2048,55.2708,1867,0,373.4,0.0,1.0,5,1617049644,135,18,23,34.625,0.0,3198,0,455,0,0
5,670,0,24.1302,55.8023,502,0,100.4,0.0,1.0,2,1615716808,6,15,28,23.103448275862068,0.0,1520,0,0,45099373,1
11,1883,0,25.2048,55.2708,1476,0,134.1818181818182,0.0,1.0,2,1616675820,38,17,27,67.25,0.0,9227,0,5023,157319058,1
15,1382,0,25.2048,55.2708,5457,2251,363.8,150.06666666666666,0.8666666666666667,5,1617219495,71,12,26,51.18518518518518,0.0,10002,0,4932,33406370,0
5,241,0,25.3463,55.4209,7219,6719,1443.8,1343.8,0.4,2,1617222370,4,11,24,15.16,0.0,529,0,29204,0,0
5,348,0,24.4539,54.3773,10678,10678,2135.6,2135.6,0.2,63,1614191782,1,18,8,139.66666666666666,0.0,1258,0,60181,0,0
42,4601,0,24.1302,55.8023,22671,4025,539.7857142857143,95.83333333333333,0.8809523809523809,5,1617121453,106,15,29,153.36666666666667,0.0,22135,0,13924,0,0
40,6026,0,41.0082,28.9784,8225,0,205.625,0.0,1.0,2,1615731978,35,12,28,207.79310344827587,0.0,17844,0,0,328795654,1
18,1501,0,24.4539,54.3773,5965,138,331.3888888888889,7.666666666666667,0.9444444444444444,15,1617282927,276,15,28,51.758620689655174,0.0,9770,0,52788,0,0
36,5803,0,24.4539,54.3773,10098,0,280.5,0.0,1.0,2,1616853640,1,14,26,214.92592592592592,0.0,6255,0,5554,268044870,1
28,3850,0,25.2048,55.2708,9667,2005,345.25,71.60714285714286,0.9285714285714286,2,1617173479,14,9,25,155.3846153846154,0.0,11240,0,1887,0,0
107,28649,0,25.4052,55.5136,34359,0,321.1121495327103,0.0,1.0,4,1614318685,376,12,30,924.1612903225806,0.0,92563,0,18938,355661986,1
142,27138,0,25.2048,55.2708,72084,2239,507.63380281690144,15.767605633802816,0.9788732394366196,2,1617296722,1,11,29,904.6,0.0,65043,0,45821,76292910,0
24,4706,0,25.2048,55.2708,6711,0,279.625,0.0,1.0,2,1617270251,133,11,30,151.80645161290323,0.0,13704,0,2030,269858122,1
59,2458,0,25.3463,55.4209,34238,27731,580.3050847457627,470.0169491525424,0.423728813559322,39,1617273741,1,7,30,139.80645161290323,0.1,9888,0,187700,597585041,0
45,6618,0,24.4539,54.3773,22577,5955,501.7111111111111,132.33333333333334,0.8666666666666667,5,1617275668,232,9,27,236.3571428571429,0.0,14019,0,20980,0,0
96,10290,0,25.2048,55.2708,24306,0,253.1875,0.0,1.0,2,1617297878,35,10,29,343.0,0.0,37885,0,1114,38248888,1
5,444,0,25.2048,55.2708,3886,0,777.2,0.0,1.0,45,1616917520,66,10,30,14.32258064516129,0.0,2568,0,26425,0,0
27,5305,0,15.145,120.5887,8701,0,322.25925925925924,0.0,1.0,2,1616686107,4,16,30,171.16129032258064,0.04,15096,0,219,0,0
30,4623,0,25.4052,55.5136,7251,0,241.7,0.0,1.0,2,1617274441,2,10,25,177.80769230769232,0.0,7309,0,1692,57664164,1
6,1209,0,25.2048,55.2708,865,0,144.16666666666666,0.0,1.0,2,1617213395,4,16,28,41.689655172413794,0.0,4275,0,134,69281335,1
30,1350,0,25.3463,55.4209,8625,399,287.5,13.3,0.9666666666666666,4,1616618010,101,15,23,56.25,0.0,9827,0,2936,80860497,0
27,4566,0,24.1302,55.8023,20029,0,741.8148148148147,0.0,1.0,22,1616754188,85,10,29,152.2,0.0,16522,0,70277,0,0
7,462,0,25.2048,55.2708,1072,944,153.14285714285714,134.85714285714286,0.7142857142857143,3,1617016979,30,11,30,14.903225806451612,0.0,5372,0,68293,2232632964,1
16,5340,0,25.4052,55.5136,1725,0,107.8125,0.0,1.0,2,1617305695,59,16,24,213.6,0.0,20749,0,3590,224779015,1
8,338,0,25.2048,55.2708,2299,1300,287.375,162.5,0.625,8,1617253886,61,8,29,11.266666666666667,0.0,2656,0,42297,507492977,1
16,1992,0,25.2048,55.2708,2759,0,172.4375,0.0,1.0,2,1617294552,1,11,29,66.4,0.0,9608,0,1450,0,0
18,1408,0,25.2048,55.2708,4661,0,258.94444444444446,0.0,1.0,6,1617304067,24,14,29,46.93333333333333,0.0,5820,0,15211,0,0
11,1697,0,25.2048,55.2708,8435,4173,766.8181818181819,379.3636363636364,0.7272727272727272,4,1617297338,1,14,13,126.07142857142856,0.0,1765,0,1272,0,0
60,6668,0,25.2048,55.2708,44846,8374,747.4333333333333,139.56666666666666,0.9166666666666666,6,1617284711,512,12,29,222.26666666666668,0.0,29752,0,103110,2048917460,1
13,1538,0,25.2048,55.2708,1331,72,102.3846153846154,5.538461538461538,0.9230769230769232,2,1616866829,1,12,23,65.29166666666667,0.0,6371,0,0,36305497,1
31,2265,0,25.2048,55.2708,13099,3433,422.54838709677426,110.74193548387096,0.9354838709677418,4,1617193687,1,13,27,81.03571428571429,0.0,3820,0,3843,0,0
9,1108,0,25.2048,55.2708,4962,3618,551.3333333333334,402.0,0.6666666666666666,55,1616775371,8,14,28,42.13793103448276,0.33,2183,0,4162,0,0
18,520,0,24.4539,54.3773,3296,0,183.11111111111111,0.0,1.0,4,1617239968,14,14,29,17.333333333333332,0.0,3353,0,622,0,0
18,4186,0,25.3463,55.4209,7630,0,423.88888888888886,0.0,1.0,10,1617259457,6,8,28,144.3448275862069,0.0,15913,0,545,117437901,1
33,4618,0,25.8007,55.9762,20635,902,625.3030303030303,27.333333333333332,0.9696969696969696,21,1617305032,10,11,21,209.9090909090909,0.0,4618,0,10211,0,0
5,1017,0,25.2048,55.2708,979,0,195.8,0.0,1.0,2,1616954759,2,15,16,59.8235294117647,0.0,1654,0,0,209707533,1
79,3204,0,25.2048,55.2708,39240,20142,496.7088607594937,254.9620253164557,0.8354430379746834,24,1617305086,1,13,29,126.43333333333334,0.05,10069,0,2924,0,0
7,442,0,25.2048,55.2708,744,0,106.28571428571428,0.0,1.0,5,1617030514,49,16,20,21.047619047619047,0.0,2469,0,212,0,0
2,196,0,25.2048,55.2708,163,0,81.5,0.0,1.0,2,1613672495,115,16,21,8.909090909090908,0.0,1456,0,275,0,0
73,7832,0,25.2048,55.2708,39025,6900,534.5890410958904,94.5205479452055,0.958904109589041,6,1617280603,97,10,20,372.95238095238096,0.0,7832,0,3745,248219677,0
29,3174,0,24.4539,54.3773,20821,1369,717.9655172413793,47.206896551724135,0.9310344827586206,10,1617029573,28,14,26,117.55555555555556,0.0,5738,0,1906,0,0
27,719,0,24.4539,54.3773,2916,0,108.0,0.0,1.0,5,1617037987,181,14,28,24.79310344827586,0.0,1098,0,23120,0,0
37,2420,0,25.3463,55.4209,5805,0,156.8918918918919,0.0,1.0,5,1617250662,46,9,28,83.44827586206895,0.0,3198,0,1185,0,0
13,590,0,24.1302,55.8023,10330,9317,794.6153846153846,716.6923076923077,0.6923076923076922,2,1617119802,1,14,27,55.714285714285715,0.07,3077,0,11949,0,0
26,4023,0,25.2048,55.2708,4117,0,158.34615384615384,0.0,1.0,2,1617215949,371,14,28,138.72413793103448,0.0,33425,0,14652,47158214,1
15,1122,0,25.2048,55.2708,9689,6203,645.9333333333333,413.53333333333336,0.7333333333333332,6,1617283348,4,10,10,104.1818181818182,0.0,16545,0,640,0,0
11,1379,0,24.4539,54.3773,1544,0,140.36363636363637,0.0,1.0,2,1617300602,56,16,26,51.07407407407408,0.0,13757,0,596,0,0
6,398,0,25.2048,55.2708,2351,0,391.83333333333326,0.0,1.0,25,1616356972,82,16,22,17.304347826086957,0.0,2321,0,1426,0,0
